customer_id,last_purchase,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment
14049,2010-11-17 10:44:00,9,6653.099999999999,23,4,5,5,4-5-5,Champions
14051,2010-12-08 12:49:00,15,6417.34,2,5,5,5,5-5-5,Champions
14052,2010-11-14 11:37:00,1,224.8,26,4,1,2,4-1-2,Recent Customers
14053,2010-11-07 14:50:00,2,118.07,33,4,2,1,4-2-1,Recent Customers
14055,2010-05-11 10:24:00,2,609.72,213,1,2,3,1-2-3,Other
14057,2010-11-23 08:38:00,5,1947.785,17,4,4,5,4-4-5,Champions
14058,2010-09-03 09:31:00,2,459.595,98,2,2,3,2-2-3,About to Sleep
14060,2010-12-08 12:40:00,13,2122.27,2,5,5,5,5-5-5,Champions
14061,2010-07-20 17:22:00,3,667.03,143,2,3,3,2-3-3,About to Sleep
14062,2010-11-30 11:00:00,12,9287.715,10,5,5,5,5-5-5,Champions
14063,2010-09-27 16:18:00,9,2861.0499999999997,74,2,5,5,2-5-5,Loyal Customers
14064,2010-10-05 13:20:00,10,1603.54,66,3,5,4,3-5-4,Loyal Customers
14065,2010-11-15 16:13:00,3,847.9399999999999,25,4,3,4,4-3-4,Potential Loyalists
14068,2010-04-15 14:28:00,3,1207.895,239,1,3,4,1-3-4,At Risk
14069,2010-07-13 12:12:00,2,213.31,150,2,2,2,2-2-2,About to Sleep
14070,2010-01-24 12:27:00,1,286.7,320,1,1,2,1-1-2,Hibernating
14072,2010-02-11 12:31:00,1,371.85,302,1,1,2,1-1-2,Hibernating
14074,2010-03-26 13:55:00,1,129.27499999999998,259,1,1,1,1-1-1,Hibernating
14075,2010-11-01 13:15:00,3,649.165,39,3,3,3,3-3-3,Potential Loyalists
14077,2010-11-09 16:01:00,1,112.405,31,4,1,1,4-1-1,Recent Customers
14078,2010-12-01 12:54:00,4,618.905,9,5,4,3,5-4-3,Loyal Customers
14079,2010-01-26 17:19:00,1,8.649999999999999,318,1,1,1,1-1-1,Hibernating
14080,2010-10-22 14:04:00,4,744.67,49,3,4,3,3-4-3,Loyal Customers
14081,2010-12-05 15:47:00,9,4156.485,5,5,5,5,5-5-5,Champions
14082,2010-11-12 11:47:00,1,222.98499999999999,28,4,1,2,4-1-2,Recent Customers
14083,2010-12-03 12:24:00,3,358.24,7,5,3,2,5-3-2,Potential Loyalists
14084,2010-07-15 14:36:00,1,95.02,148,2,1,1,2-1-1,Hibernating
14085,2010-12-06 12:39:00,16,5338.87,4,5,5,5,5-5-5,Champions
14086,2010-09-03 10:52:00,1,8.649999999999999,98,2,1,1,2-1-1,Hibernating
14087,2010-10-31 11:22:00,2,599.23,40,3,2,3,3-2-3,Potential Loyalists
14088,2010-10-29 10:31:00,3,8956.125,42,3,3,5,3-3-5,Potential Loyalists
14091,2010-02-23 15:17:00,2,959.74,290,1,2,4,1-2-4,Other
14092,2010-11-30 14:48:00,10,3085.27,10,5,5,5,5-5-5,Champions
14094,2010-09-26 11:58:00,1,281.045,75,2,1,2,2-1-2,Hibernating
14095,2009-12-17 12:49:00,1,2.95,358,1,1,1,1-1-1,Hibernating
14097,2010-08-15 14:20:00,2,399.97499999999997,117,2,2,2,2-2-2,About to Sleep
14099,2010-11-29 13:03:00,9,2629.9900000000002,11,5,5,5,5-5-5,Champions
14101,2010-11-16 14:54:00,7,1792.295,24,4,5,4,4-5-4,Champions
14104,2010-11-15 13:13:00,3,492.09999999999997,25,4,3,3,4-3-3,Potential Loyalists
14105,2010-10-27 11:53:00,4,4489.325,44,3,4,5,3-4-5,Loyal Customers
14106,2009-12-02 14:09:00,1,203.27499999999998,373,1,1,1,1-1-1,Hibernating
14107,2010-09-17 12:25:00,4,2029.34,84,2,4,5,2-4-5,Loyal Customers
14108,2009-12-08 15:25:00,2,401.225,367,1,2,2,1-2-2,Hibernating
14110,2010-09-30 17:13:00,21,6226.8,71,3,5,5,3-5-5,Loyal Customers
14112,2010-09-14 13:41:00,6,2804.46,87,2,4,5,2-4-5,Loyal Customers
14113,2010-11-29 15:53:00,12,3076.83,11,5,5,5,5-5-5,Champions
14114,2010-11-09 09:13:00,5,942.1800000000001,31,4,4,4,4-4-4,Champions
14115,2010-07-26 12:36:00,2,474.255,137,2,2,3,2-2-3,About to Sleep
14118,2010-10-07 11:59:00,1,435.04999999999995,64,3,1,3,3-1-3,Other
14119,2010-11-29 10:33:00,2,151.92,11,5,2,1,5-2-1,Recent Customers
14122,2010-10-29 15:11:00,3,307.655,42,3,3,2,3-3-2,Potential Loyalists
14123,2009-12-06 15:35:00,1,430.755,369,1,1,3,1-1-3,Lost
14126,2010-09-21 14:51:00,1,452.595,80,2,1,3,2-1-3,Other
14127,2010-11-24 16:56:00,3,1147.335,16,4,3,4,4-3-4,Potential Loyalists
14128,2010-06-06 14:05:00,1,284.125,187,1,1,2,1-1-2,Hibernating
14129,2010-11-05 09:59:00,4,1417.305,35,4,4,4,4-4-4,Champions
14130,2010-11-29 17:11:00,3,1220.15,11,5,3,4,5-3-4,Potential Loyalists
14131,2010-03-01 11:59:00,1,168.22,284,1,1,1,1-1-1,Hibernating
14133,2009-12-06 12:10:00,1,219.27499999999998,369,1,1,2,1-1-2,Hibernating
14134,2010-11-22 12:26:00,15,7613.88,18,4,5,5,4-5-5,Champions
14135,2010-12-07 12:37:00,11,2243.49,3,5,5,5,5-5-5,Champions
14136,2010-11-04 11:53:00,5,1516.18,36,4,4,4,4-4-4,Champions
14137,2010-01-13 12:30:00,1,207.79999999999998,331,1,1,1,1-1-1,Hibernating
14139,2010-08-06 14:00:00,3,654.295,126,2,3,3,2-3-3,About to Sleep
14142,2010-12-01 16:33:00,2,661.175,9,5,2,3,5-2-3,Potential Loyalists
14144,2010-08-10 15:17:00,1,30.599999999999998,122,2,1,1,2-1-1,Hibernating
14145,2010-09-06 09:53:00,3,1238.875,95,2,3,4,2-3-4,About to Sleep
14146,2010-11-21 15:55:00,7,4708.54,19,4,5,5,4-5-5,Champions
14147,2010-11-16 08:11:00,7,929.28,24,4,5,4,4-5-4,Champions
14148,2010-10-21 14:08:00,1,266.715,50,3,1,2,3-1-2,Promising
14151,2010-02-04 15:35:00,2,670.615,309,1,2,3,1-2-3,Other
14152,2010-11-17 14:20:00,5,1304.385,23,4,4,4,4-4-4,Champions
14153,2010-08-13 14:35:00,1,229.505,119,2,1,2,2-1-2,Hibernating
14154,2010-11-23 17:53:00,6,4682.525,17,4,4,5,4-4-5,Champions
14156,2010-12-03 11:48:00,102,71037.53,7,5,5,5,5-5-5,Champions
14157,2010-11-15 15:10:00,3,551.875,25,4,3,3,4-3-3,Potential Loyalists
14159,2010-11-25 13:32:00,9,2917.715,15,5,5,5,5-5-5,Champions
14160,2010-04-08 14:30:00,7,4186.915,246,1,5,5,1-5-5,Loyal Customers
14161,2010-12-05 13:18:00,5,2089.08,5,5,4,5,5-4-5,Champions
14163,2010-09-03 17:15:00,1,147.01500000000001,98,2,1,1,2-1-1,Hibernating
14166,2010-07-22 19:42:00,2,247.25,141,2,2,2,2-2-2,About to Sleep
14167,2010-09-01 17:15:00,4,702.6,100,2,4,3,2-4-3,Loyal Customers
14168,2010-10-15 10:49:00,2,363.125,56,3,2,2,3-2-2,Potential Loyalists
14169,2010-10-05 08:45:00,2,580.31,66,3,2,3,3-2-3,Potential Loyalists
14170,2010-11-29 13:10:00,3,543.28,11,5,3,3,5-3-3,Potential Loyalists
14171,2009-12-09 13:50:00,1,112.965,366,1,1,1,1-1-1,Hibernating
14172,2010-04-13 13:26:00,3,327.21999999999997,241,1,3,2,1-3-2,Other
14173,2010-03-08 13:24:00,2,113.485,277,1,2,1,1-2-1,Hibernating
14175,2010-10-17 13:59:00,5,4158.64,54,3,4,5,3-4-5,Loyal Customers
14176,2010-12-07 11:45:00,2,334.815,3,5,2,2,5-2-2,Potential Loyalists
14177,2010-11-23 14:23:00,9,1445.9299999999998,17,4,5,4,4-5-4,Champions
14180,2010-12-02 13:08:00,9,965.2299999999999,8,5,5,4,5-5-4,Champions
14181,2010-10-25 08:27:00,2,304.25,46,3,2,2,3-2-2,Potential Loyalists
14182,2010-09-22 11:45:00,4,666.145,79,2,4,3,2-4-3,Loyal Customers
14183,2010-10-24 14:45:00,2,276.44,47,3,2,2,3-2-2,Potential Loyalists
14186,2010-10-08 13:30:00,5,1495.295,63,3,4,4,3-4-4,Loyal Customers
14187,2010-08-23 12:06:00,1,119.4,109,2,1,1,2-1-1,Hibernating
14189,2010-12-06 11:42:00,2,938.6899999999999,4,5,2,4,5-2-4,Potential Loyalists
14190,2010-02-11 14:27:00,1,17.299999999999997,302,1,1,1,1-1-1,Hibernating
14191,2010-11-10 12:27:00,2,132.9,30,4,2,1,4-2-1,Recent Customers
14192,2010-11-16 17:44:00,1,291.41499999999996,24,4,1,2,4-1-2,Recent Customers
14193,2010-11-08 12:31:00,1,355.95,32,4,1,2,4-1-2,Recent Customers
14194,2010-11-12 12:26:00,15,6926.865,28,4,5,5,4-5-5,Champions
14195,2010-09-26 14:06:00,4,316.075,75,2,4,2,2-4-2,About to Sleep
14197,2010-10-25 10:01:00,1,370.325,46,3,1,2,3-1-2,Promising
14198,2010-11-04 13:50:00,5,794.195,36,4,4,3,4-4-3,Loyal Customers
14199,2010-10-12 08:25:00,3,803.625,59,3,3,3,3-3-3,Potential Loyalists
14200,2010-04-01 13:01:00,1,376.325,253,1,1,2,1-1-2,Hibernating
14201,2010-10-26 18:51:00,3,435.175,45,3,3,3,3-3-3,Potential Loyalists
14202,2010-11-23 17:13:00,3,642.26,17,4,3,3,4-3-3,Potential Loyalists
14203,2010-11-07 13:35:00,1,311.215,33,4,1,2,4-1-2,Recent Customers
14204,2010-10-13 13:32:00,3,829.41,58,3,3,4,3-3-4,Potential Loyalists
14205,2010-11-10 14:37:00,7,1798.095,30,4,5,4,4-5-4,Champions
14206,2010-11-16 18:20:00,2,809.1949999999999,24,4,2,3,4-2-3,Potential Loyalists
14207,2010-01-21 09:33:00,1,155.675,323,1,1,1,1-1-1,Hibernating
14208,2010-06-06 13:11:00,1,374.045,187,1,1,2,1-1-2,Hibernating
14209,2010-11-19 13:58:00,9,2747.215,21,4,5,5,4-5-5,Champions
14210,2010-12-03 12:43:00,11,3853.275,7,5,5,5,5-5-5,Champions
14211,2010-10-24 12:54:00,9,2079.87,47,3,5,5,3-5-5,Loyal Customers
14212,2010-09-20 11:48:00,1,436.095,81,2,1,3,2-1-3,Other
14213,2010-10-31 10:37:00,1,574.575,40,3,1,3,3-1-3,Other
14215,2010-12-06 15:34:00,4,1462.105,4,5,4,4,5-4-4,Champions
14216,2010-10-21 15:07:00,1,298.315,50,3,1,2,3-1-2,Promising
14217,2010-12-08 13:28:00,7,1269.33,2,5,5,4,5-5-4,Champions
14219,2010-10-26 10:34:00,2,512.715,45,3,2,3,3-2-3,Potential Loyalists
14220,2010-05-21 13:29:00,2,801.325,203,1,2,3,1-2-3,Other
14221,2010-09-16 14:41:00,8,3002.155,85,2,5,5,2-5-5,Loyal Customers
14224,2010-11-14 13:53:00,5,648.11,26,4,4,3,4-4-3,Loyal Customers
14225,2010-10-01 10:32:00,4,1813.61,70,3,4,5,3-4-5,Loyal Customers
14226,2010-09-24 14:32:00,1,692.3149999999999,77,2,1,3,2-1-3,Other
14227,2010-10-21 10:49:00,5,2919.925,50,3,4,5,3-4-5,Loyal Customers
14228,2010-09-28 09:45:00,3,712.275,73,2,3,3,2-3-3,About to Sleep
14229,2010-11-01 13:04:00,4,869.215,39,3,4,4,3-4-4,Loyal Customers
14230,2010-09-30 09:07:00,3,903.525,71,3,3,4,3-3-4,Potential Loyalists
14231,2010-09-15 09:52:00,1,309.36,86,2,1,2,2-1-2,Hibernating
14233,2010-08-31 15:03:00,3,1231.65,101,2,3,4,2-3-4,About to Sleep
14235,2010-07-29 17:24:00,4,1421.9199999999998,134,2,4,4,2-4-4,Loyal Customers
14236,2010-12-02 18:49:00,4,1157.925,8,5,4,4,5-4-4,Champions
14237,2010-12-01 13:20:00,2,429.705,9,5,2,3,5-2-3,Potential Loyalists
14238,2010-02-15 11:39:00,2,253.765,298,1,2,2,1-2-2,Hibernating
14239,2010-10-04 15:01:00,10,1852.8500000000001,67,3,5,5,3-5-5,Loyal Customers
14240,2010-10-12 12:48:00,1,345.575,59,3,1,2,3-1-2,Promising
14241,2010-01-12 15:11:00,1,58.75,332,1,1,1,1-1-1,Hibernating
14243,2010-12-09 08:34:00,8,4594.555,1,5,5,5,5-5-5,Champions
14244,2010-02-17 11:40:00,1,252.185,296,1,1,2,1-1-2,Hibernating
14247,2010-10-31 13:58:00,4,580.735,40,3,4,3,3-4-3,Loyal Customers
14248,2010-09-06 14:04:00,2,672.085,95,2,2,3,2-2-3,About to Sleep
14249,2010-10-25 12:34:00,12,4925.306,46,3,5,5,3-5-5,Loyal Customers
14252,2010-11-23 13:36:00,1,147.64,17,4,1,1,4-1-1,Recent Customers
14253,2010-08-03 14:55:00,2,356.27500000000003,129,2,2,2,2-2-2,About to Sleep
14254,2010-10-03 11:52:00,1,597.28,68,3,1,3,3-1-3,Other
14255,2010-06-11 15:54:00,1,8.649999999999999,182,1,1,1,1-1-1,Hibernating
14256,2010-08-05 09:30:00,3,1413.055,127,2,3,4,2-3-4,About to Sleep
14257,2010-11-24 16:00:00,4,2682.24,16,4,4,5,4-4-5,Champions
14258,2010-11-09 10:08:00,16,12102.77,31,4,5,5,4-5-5,Champions
14260,2010-08-25 14:55:00,3,798.985,107,2,3,3,2-3-3,About to Sleep
14263,2010-10-12 14:09:00,1,322.65500000000003,59,3,1,2,3-1-2,Promising
14264,2010-11-25 17:42:00,4,1107.465,15,5,4,4,5-4-4,Champions
14265,2010-09-01 12:20:00,2,794.015,100,2,2,3,2-2-3,About to Sleep
14266,2010-10-07 13:32:00,1,39.714999999999996,64,3,1,1,3-1-1,Promising
14268,2010-08-26 10:45:00,1,353.6,106,2,1,2,2-1-2,Hibernating
14269,2010-09-26 12:53:00,1,283.29499999999996,75,2,1,2,2-1-2,Hibernating
14271,2010-10-26 17:01:00,1,101.86,45,3,1,1,3-1-1,Promising
14272,2010-05-26 09:49:00,2,450.78499999999997,198,1,2,3,1-2-3,Other
14274,2010-01-22 12:51:00,1,256.6,322,1,1,2,1-1-2,Hibernating
14275,2010-11-09 09:06:00,6,829.43,31,4,4,4,4-4-4,Champions
14276,2010-10-28 17:13:00,4,980.74,43,3,4,4,3-4-4,Loyal Customers
14277,2010-10-24 12:44:00,6,913.7950000000001,47,3,4,4,3-4-4,Loyal Customers
14278,2010-10-26 12:07:00,1,189.22,45,3,1,1,3-1-1,Promising
14279,2010-07-07 08:42:00,2,190.16500000000002,156,2,2,1,2-2-1,About to Sleep
14281,2010-10-27 14:45:00,1,224.14999999999998,44,3,1,2,3-1-2,Promising
14282,2010-12-07 12:21:00,11,2097.35,3,5,5,5,5-5-5,Champions
14283,2010-09-02 14:46:00,4,599.6949999999999,99,2,4,3,2-4-3,Loyal Customers
14284,2010-02-24 12:06:00,1,677.48,289,1,1,3,1-1-3,Lost
14285,2010-07-14 14:07:00,4,1242.235,149,2,4,4,2-4-4,Loyal Customers
14286,2010-10-31 15:39:00,4,3419.5299999999997,40,3,4,5,3-4-5,Loyal Customers
14290,2010-10-22 12:03:00,3,2017.25,49,3,3,5,3-3-5,Potential Loyalists
14291,2010-11-24 09:47:00,12,3785.93,16,4,5,5,4-5-5,Champions
14292,2010-10-25 12:18:00,7,3033.99,46,3,5,5,3-5-5,Loyal Customers
14293,2010-12-06 10:18:00,6,1952.38,4,5,4,5,5-4-5,Champions
14294,2010-10-28 16:25:00,1,375.065,43,3,1,2,3-1-2,Promising
14295,2010-09-27 09:48:00,4,2013.4,74,2,4,5,2-4-5,Loyal Customers
14296,2010-10-14 14:14:00,2,443.49,57,3,2,3,3-2-3,Potential Loyalists
14298,2010-11-29 13:35:00,38,29026.75,11,5,5,5,5-5-5,Champions
14299,2010-12-09 10:30:00,19,6891.87,1,5,5,5,5-5-5,Champions
14301,2010-10-19 14:09:00,3,975.105,52,3,3,4,3-3-4,Potential Loyalists
14302,2010-10-05 08:10:00,3,656.375,66,3,3,3,3-3-3,Potential Loyalists
14303,2010-10-28 15:37:00,2,277.94,43,3,2,2,3-2-2,Potential Loyalists
14304,2010-11-25 10:20:00,2,1325.9850000000001,15,5,2,4,5-2-4,Potential Loyalists
14306,2010-11-26 10:44:00,4,301.1,14,5,4,2,5-4-2,Potential Loyalists
14307,2010-12-01 11:41:00,5,1996.235,9,5,4,5,5-4-5,Champions
14308,2010-06-08 16:48:00,2,17.299999999999997,185,1,2,1,1-2-1,Hibernating
14309,2010-10-22 13:18:00,2,1316.1299999999999,49,3,2,4,3-2-4,Potential Loyalists
14310,2010-10-03 12:34:00,1,490.85,68,3,1,3,3-1-3,Other
14311,2010-05-21 10:28:00,1,206.19,203,1,1,1,1-1-1,Hibernating
14312,2010-11-26 11:40:00,5,1319.91,14,5,4,4,5-4-4,Champions
14314,2010-10-05 08:00:00,1,107.825,66,3,1,1,3-1-1,Promising
14315,2010-05-24 13:56:00,2,662.09,200,1,2,3,1-2-3,Other
14316,2010-10-13 16:31:00,5,426.175,58,3,4,2,3-4-2,Potential Loyalists
14318,2010-09-05 15:32:00,1,149.665,96,2,1,1,2-1-1,Hibernating
14319,2010-10-11 13:38:00,1,482.37,60,3,1,3,3-1-3,Other
14320,2010-06-11 12:45:00,3,806.96,182,1,3,3,1-3-3,At Risk
14321,2010-10-04 12:48:00,2,643.615,67,3,2,3,3-2-3,Potential Loyalists
14322,2010-10-06 15:17:00,4,433.475,65,3,4,3,3-4-3,Loyal Customers
14324,2010-10-26 11:44:00,2,693.315,45,3,2,3,3-2-3,Potential Loyalists
14325,2010-05-19 09:20:00,1,224.685,205,1,1,2,1-1-2,Hibernating
14326,2010-09-02 13:29:00,2,732.5550000000001,99,2,2,3,2-2-3,About to Sleep
14327,2010-11-22 15:24:00,5,1552.855,18,4,4,4,4-4-4,Champions
14328,2010-09-27 16:01:00,1,8.649999999999999,74,2,1,1,2-1-1,Hibernating
14329,2010-11-29 15:53:00,8,4607.875,11,5,5,5,5-5-5,Champions
14330,2010-03-26 09:10:00,1,200.63,259,1,1,1,1-1-1,Hibernating
14332,2010-11-23 15:24:00,2,1046.825,17,4,2,4,4-2-4,Potential Loyalists
14334,2010-10-10 10:33:00,4,1662.53,61,3,4,4,3-4-4,Loyal Customers
14338,2010-06-21 10:32:00,1,303.205,172,2,1,2,2-1-2,Hibernating
14339,2010-10-07 08:50:00,1,237.08999999999997,64,3,1,2,3-1-2,Promising
14341,2010-10-15 15:52:00,10,2225.695,56,3,5,5,3-5-5,Loyal Customers
14342,2010-10-03 12:46:00,2,202.565,68,3,2,1,3-2-1,Promising
14343,2010-10-14 13:05:00,4,1077.73,57,3,4,4,3-4-4,Loyal Customers
14344,2010-12-07 10:51:00,14,2295.29,3,5,5,5,5-5-5,Champions
14346,2010-10-10 14:19:00,3,1189.5049999999999,61,3,3,4,3-3-4,Potential Loyalists
14347,2009-12-03 10:49:00,1,82.6,372,1,1,1,1-1-1,Hibernating
14350,2010-11-24 12:01:00,2,625.81,16,4,2,3,4-2-3,Potential Loyalists
14353,2010-10-25 14:46:00,2,280.35499999999996,46,3,2,2,3-2-2,Potential Loyalists
14355,2010-12-09 12:16:00,3,837.83,1,5,3,4,5-3-4,Potential Loyalists
14358,2010-11-15 15:51:00,2,398.16499999999996,25,4,2,2,4-2-2,Potential Loyalists
14361,2010-05-10 12:29:00,1,196.54,214,1,1,1,1-1-1,Hibernating
14363,2010-11-02 17:01:00,2,222.32,38,3,2,2,3-2-2,Potential Loyalists
14365,2010-11-10 09:52:00,2,625.0699999999999,30,4,2,3,4-2-3,Potential Loyalists
14366,2010-07-02 17:23:00,1,136.0,161,2,1,1,2-1-1,Hibernating
14369,2010-03-07 15:47:00,2,465.78,278,1,2,3,1-2-3,Other
14370,2010-09-15 10:53:00,6,903.605,86,2,4,4,2-4-4,Loyal Customers
14372,2010-09-22 16:17:00,2,775.745,79,2,2,3,2-2-3,About to Sleep
14374,2010-06-16 14:25:00,1,96.6,177,1,1,1,1-1-1,Hibernating
14375,2010-09-15 14:45:00,2,779.795,86,2,2,3,2-2-3,About to Sleep
14376,2010-01-25 15:36:00,1,215.46,319,1,1,2,1-1-2,Hibernating
14378,2010-03-28 12:22:00,1,127.15,257,1,1,1,1-1-1,Hibernating
14379,2010-11-11 16:29:00,2,827.01,29,4,2,3,4-2-3,Potential Loyalists
14380,2010-01-26 17:11:00,1,8.649999999999999,318,1,1,1,1-1-1,Hibernating
14381,2010-09-14 16:15:00,1,422.21,87,2,1,2,2-1-2,Hibernating
14382,2010-11-14 16:32:00,1,567.77,26,4,1,3,4-1-3,Recent Customers
14384,2010-07-27 09:53:00,1,58.5,136,2,1,1,2-1-1,Hibernating
14388,2010-12-02 11:02:00,9,3390.935,8,5,5,5,5-5-5,Champions
14389,2010-10-11 10:04:00,3,742.115,60,3,3,3,3-3-3,Potential Loyalists
14390,2010-12-02 11:57:00,5,1685.73,8,5,4,4,5-4-4,Champions
14391,2010-05-12 09:42:00,1,135.6,212,1,1,1,1-1-1,Hibernating
14392,2010-10-03 12:56:00,1,258.59999999999997,68,3,1,2,3-1-2,Promising
14394,2010-05-24 10:43:00,1,93.8,200,1,1,1,1-1-1,Hibernating
14395,2010-12-02 18:15:00,12,4516.365,8,5,5,5,5-5-5,Champions
14396,2010-12-03 15:19:00,6,1563.385,7,5,4,4,5-4-4,Champions
14398,2010-11-03 13:46:00,2,696.57,37,3,2,3,3-2-3,Potential Loyalists
14399,2010-11-10 13:23:00,8,1945.495,30,4,5,5,4-5-5,Champions
14400,2010-10-27 13:59:00,2,810.49,44,3,2,3,3-2-3,Potential Loyalists
14401,2010-10-11 15:25:00,9,2493.395,60,3,5,5,3-5-5,Loyal Customers
14402,2010-02-25 13:20:00,1,134.55,288,1,1,1,1-1-1,Hibernating
14403,2010-04-29 08:47:00,2,229.76999999999998,225,1,2,2,1-2-2,Hibernating
14404,2010-12-05 16:00:00,8,1176.81,5,5,5,4,5-5-4,Champions
14405,2010-11-18 11:40:00,1,91.64999999999999,22,4,1,1,4-1-1,Recent Customers
14408,2010-08-25 13:08:00,4,852.38,107,2,4,4,2-4-4,Loyal Customers
14409,2010-12-06 15:06:00,5,1343.725,4,5,4,4,5-4-4,Champions
14410,2010-11-28 14:57:00,2,1484.275,12,5,2,4,5-2-4,Potential Loyalists
14412,2010-10-11 12:33:00,1,611.16,60,3,1,3,3-1-3,Other
14413,2010-10-25 14:41:00,3,300.545,46,3,3,2,3-3-2,Potential Loyalists
14414,2010-11-30 10:12:00,1,732.425,10,5,1,3,5-1-3,Recent Customers
14415,2010-11-25 13:51:00,10,5883.2699999999995,15,5,5,5,5-5-5,Champions
14417,2010-11-17 10:55:00,1,466.995,23,4,1,3,4-1-3,Recent Customers
14419,2010-11-22 11:09:00,1,202.85,18,4,1,1,4-1-1,Recent Customers
14420,2010-11-08 10:49:00,3,1156.365,32,4,3,4,4-3-4,Potential Loyalists
14421,2010-07-15 12:30:00,4,1565.055,148,2,4,4,2-4-4,Loyal Customers
14422,2010-11-30 10:43:00,13,5825.37,10,5,5,5,5-5-5,Champions
14423,2010-09-28 10:42:00,2,271.37,73,2,2,2,2-2-2,About to Sleep
14425,2010-10-01 10:24:00,3,646.5550000000001,70,3,3,3,3-3-3,Potential Loyalists
14426,2010-11-01 16:24:00,7,6607.8550000000005,39,3,5,5,3-5-5,Loyal Customers
14427,2010-08-02 11:25:00,2,603.045,130,2,2,3,2-2-3,About to Sleep
14429,2010-11-01 10:08:00,1,512.945,39,3,1,3,3-1-3,Other
14430,2010-07-16 11:35:00,3,1173.575,147,2,3,4,2-3-4,About to Sleep
14431,2010-11-25 14:03:00,3,1739.705,15,5,3,4,5-3-4,Potential Loyalists
14433,2010-08-31 12:35:00,1,278.09999999999997,101,2,1,2,2-1-2,Hibernating
14435,2010-07-26 12:33:00,1,39.245,137,2,1,1,2-1-1,Hibernating
14436,2010-06-04 11:32:00,1,54.285,189,1,1,1,1-1-1,Hibernating
14437,2010-12-09 09:27:00,5,848.65,1,5,4,4,5-4-4,Champions
14439,2010-09-22 14:47:00,4,5947.44,79,2,4,5,2-4-5,Loyal Customers
14440,2010-12-09 12:49:00,9,3779.175,1,5,5,5,5-5-5,Champions
14441,2010-11-30 19:35:00,7,2647.595,10,5,5,5,5-5-5,Champions
14442,2010-10-21 15:39:00,5,2852.9249999999997,50,3,4,5,3-4-5,Loyal Customers
14443,2010-12-06 11:03:00,2,964.14,4,5,2,4,5-2-4,Potential Loyalists
14444,2010-09-09 18:56:00,1,107.16,92,2,1,1,2-1-1,Hibernating
14445,2010-09-10 11:09:00,1,221.65,91,2,1,2,2-1-2,Hibernating
14446,2010-11-18 12:08:00,1,183.555,22,4,1,1,4-1-1,Recent Customers
14447,2010-11-04 13:32:00,1,543.38,36,4,1,3,4-1-3,Recent Customers
14449,2010-12-02 14:09:00,5,1521.7,8,5,4,4,5-4-4,Champions
14450,2010-11-25 11:58:00,4,644.345,15,5,4,3,5-4-3,Loyal Customers
14451,2010-11-15 14:09:00,10,2546.47,25,4,5,5,4-5-5,Champions
14452,2010-11-09 14:13:00,2,398.6,31,4,2,2,4-2-2,Potential Loyalists
14454,2010-11-28 13:26:00,5,915.025,12,5,4,4,5-4-4,Champions
14455,2010-10-03 15:48:00,4,559.755,68,3,4,3,3-4-3,Loyal Customers
14458,2010-11-24 12:43:00,1,207.25,16,4,1,1,4-1-1,Recent Customers
14459,2010-02-26 13:26:00,1,3012.436,287,1,1,5,1-1-5,Lost
14460,2010-11-08 15:00:00,6,489.98,32,4,4,3,4-4-3,Loyal Customers
14461,2010-11-22 12:33:00,10,4335.5199999999995,18,4,5,5,4-5-5,Champions
14462,2010-10-03 14:13:00,1,228.23999999999998,68,3,1,2,3-1-2,Promising
14463,2010-07-28 11:35:00,1,220.14999999999998,135,2,1,2,2-1-2,Hibernating
14464,2010-05-20 18:00:00,2,80.375,204,1,2,1,1-2-1,Hibernating
14465,2010-10-07 15:09:00,8,2252.57,64,3,5,5,3-5-5,Loyal Customers
14466,2010-12-02 13:36:00,7,2168.675,8,5,5,5,5-5-5,Champions
14467,2010-11-15 11:01:00,8,1599.315,25,4,5,4,4-5-4,Champions
14468,2009-12-06 12:21:00,1,154.62,369,1,1,1,1-1-1,Hibernating
14469,2010-10-19 14:30:00,4,1902.025,52,3,4,5,3-4-5,Loyal Customers
14470,2010-10-05 12:39:00,1,237.25,66,3,1,2,3-1-2,Promising
14471,2010-04-27 17:12:00,2,398.95,227,1,2,2,1-2-2,Hibernating
14472,2010-01-19 13:09:00,1,253.025,325,1,1,2,1-1-2,Hibernating
14474,2010-05-09 12:12:00,1,709.305,215,1,1,3,1-1-3,Lost
14475,2010-10-27 09:20:00,1,223.85000000000002,44,3,1,2,3-1-2,Promising
14477,2010-09-29 14:05:00,3,155.1,72,2,3,1,2-3-1,About to Sleep
14478,2010-11-22 15:29:00,4,1046.44,18,4,4,4,4-4-4,Champions
14479,2010-12-09 12:59:00,3,970.185,1,5,3,4,5-3-4,Potential Loyalists
14480,2010-11-02 12:35:00,3,1009.705,38,3,3,4,3-3-4,Potential Loyalists
14481,2010-10-28 19:20:00,3,1458.525,43,3,3,4,3-3-4,Potential Loyalists
14482,2010-11-25 15:26:00,6,1346.815,15,5,4,4,5-4-4,Champions
14483,2009-12-03 10:16:00,1,117.5,372,1,1,1,1-1-1,Hibernating
14484,2010-11-03 13:50:00,3,716.515,37,3,3,3,3-3-3,Potential Loyalists
14486,2010-07-16 09:42:00,2,175.5,147,2,2,1,2-2-1,About to Sleep
